model_sn,brand_list,car_list,model_list,model_list_1,model_list_2,production_period,data_crtr_pnttm,create_dt
11456,볼보,V70,V70,2.5,1세대 (97년~00년),97년 ~ 12년,20260319,202603191855
11457,볼보,V70,V70,2.5,2세대 (00년~07년),97년 ~ 12년,20260319,202603191855
11458,볼보,V70,V70,2.5,3세대 (07년~12년),97년 ~ 12년,20260319,202603191855
11459,볼보,V70,V70,R AWD,1세대 (97년~00년),97년 ~ 12년,20260319,202603191855
11460,볼보,V70,V70,R AWD,2세대 (00년~07년),97년 ~ 12년,20260319,202603191855
11815,혼다,N-ONE,N-ONE,0.6 2WD,,12년 ~ 현재,20260319,202603191855
11816,혼다,N-ONE,N-ONE,0.6 4WD,,12년 ~ 현재,20260319,202603191855
11817,혼다,N-ONE,N-ONE,0.6 터보 2WD,,12년 ~ 현재,20260319,202603191855
11818,혼다,N-ONE,N-ONE,0.6 터보 4WD,,12년 ~ 현재,20260319,202603191855
11461,볼보,V90,V90 크로스컨트리,T5 AWD,,17년 ~ 현재,20260319,202603191855
11462,볼보,V90,V90 크로스컨트리,T5 프로 AWD,,17년 ~ 현재,20260319,202603191855
11463,볼보,V90,V90 크로스컨트리,B5 AWD,,17년 ~ 현재,20260319,202603191855
11464,볼보,V90,V90 크로스컨트리,B5 프로 AWD,,17년 ~ 현재,20260319,202603191855
11465,볼보,V90,V90 크로스컨트리,B5 플러스 AWD,,17년 ~ 현재,20260319,202603191855
11466,볼보,V90,V90 크로스컨트리,B5 얼티메이트 AWD,,17년 ~ 현재,20260319,202603191855
11467,볼보,V90,V90 크로스컨트리,B5 울트라 AWD,,17년 ~ 현재,20260319,202603191855
11468,볼보,V90,V90 크로스컨트리,B6 프로 AWD,,17년 ~ 현재,20260319,202603191855
11469,볼보,V90,V90 크로스컨트리,B6 얼티메이트 AWD,,17년 ~ 현재,20260319,202603191855
11470,볼보,V90,V90 크로스컨트리,D5 AWD,,17년 ~ 현재,20260319,202603191855
11471,볼보,V90,V90 크로스컨트리,D5 프로 AWD,,17년 ~ 현재,20260319,202603191855
11819,혼다,S2000,S2000,STD,,99년 ~ 09년,20260319,202603191855
11472,볼보,XC40,XC40,T4 모멘텀,,18년 ~ 현재,20260319,202603191855
11473,볼보,XC40,XC40,T4 R-디자인,,18년 ~ 현재,20260319,202603191855
11474,볼보,XC40,XC40,T4 인스크립션,,18년 ~ 현재,20260319,202603191855
11475,볼보,XC40,XC40,B4 모멘텀,,18년 ~ 현재,20260319,202603191855
11476,볼보,XC40,XC40,B4 R-디자인,,18년 ~ 현재,20260319,202603191855
11477,볼보,XC40,XC40,B4 인스크립션,,18년 ~ 현재,20260319,202603191855
11478,볼보,XC40,XC40,B4 플러스 브라이트,,18년 ~ 현재,20260319,202603191855
11479,볼보,XC40,XC40,B4 울트라 브라이트,세부등급 없음,18년 ~ 현재,20260319,202603191855
11480,볼보,XC40,XC40,B4 울트라 브라이트,블랙 에디션,18년 ~ 현재,20260319,202603191855
11481,볼보,XC40,XC40,B4 울트라 다크,,18년 ~ 현재,20260319,202603191855
11482,볼보,XC40,XC40,B4 얼티메이트 브라이트,세부등급 없음,18년 ~ 현재,20260319,202603191855
11483,볼보,XC40,XC40,B4 얼티메이트 브라이트,다크 에디션,18년 ~ 현재,20260319,202603191855
11484,볼보,XC40,XC40,B4 얼티메이트 브라이트,세이지 그린 에디션,18년 ~ 현재,20260319,202603191855
11820,혼다,S660,S660,0.6,,15년 ~ 22년,20260319,202603191855
11485,볼보,XC40,XC40 리차지,트윈,,18년 ~ 현재,20260319,202603191855
11486,볼보,XC40,XC40 리차지,트윈 얼티메이트,,18년 ~ 현재,20260319,202603191855
11821,혼다,댓츠,댓츠,0.6,,02년 ~ 07년,20260319,202603191855
11487,볼보,XC60,XC60 2세대,T5,,17년 ~ 현재,20260319,202603191855
11488,볼보,XC60,XC60 2세대,T6 모멘텀,,17년 ~ 현재,20260319,202603191855
11489,볼보,XC60,XC60 2세대,T6 인스크립션,,17년 ~ 현재,20260319,202603191855
11490,볼보,XC60,XC60 2세대,B5 모멘텀,,17년 ~ 현재,20260319,202603191855
11491,볼보,XC60,XC60 2세대,B5 인스크립션,,17년 ~ 현재,20260319,202603191855
11492,볼보,XC60,XC60 2세대,B5 플러스 브라이트,,17년 ~ 현재,20260319,202603191855
11493,볼보,XC60,XC60 2세대,B5 얼티메이트 브라이트,,17년 ~ 현재,20260319,202603191855
11494,볼보,XC60,XC60 2세대,B5 울트라 브라이트,세부등급 없음,17년 ~ 현재,20260319,202603191855
11495,볼보,XC60,XC60 2세대,B5 울트라 브라이트,에어 서스펜션,17년 ~ 현재,20260319,202603191855
11496,볼보,XC60,XC60 2세대,B5 울트라 다크,세부등급 없음,17년 ~ 현재,20260319,202603191855
11497,볼보,XC60,XC60 2세대,B5 울트라 다크,에어 서스펜션,17년 ~ 현재,20260319,202603191855
11498,볼보,XC60,XC60 2세대,B6 R-디자인,,17년 ~ 현재,20260319,202603191855
11499,볼보,XC60,XC60 2세대,B6 인스크립션,,17년 ~ 현재,20260319,202603191855
11500,볼보,XC60,XC60 2세대,B6 얼티메이트 브라이트,,17년 ~ 현재,20260319,202603191855
11501,볼보,XC60,XC60 2세대,B6 울트라 브라이트,세부등급 없음,17년 ~ 현재,20260319,202603191855
11502,볼보,XC60,XC60 2세대,B6 울트라 브라이트,윈터에디션,17년 ~ 현재,20260319,202603191855
11503,볼보,XC60,XC60 2세대,T8 인스크립션,,17년 ~ 현재,20260319,202603191855
11504,볼보,XC60,XC60 2세대,T8 R-디자인,,17년 ~ 현재,20260319,202603191855
11505,볼보,XC60,XC60 2세대,T8 얼티메이트 브라이트,,17년 ~ 현재,20260319,202603191855
11506,볼보,XC60,XC60 2세대,T8 울트라 브라이트,,17년 ~ 현재,20260319,202603191855
11507,볼보,XC60,XC60 2세대,D4 모멘텀,,17년 ~ 현재,20260319,202603191855
11508,볼보,XC60,XC60 2세대,D4 인스크립션,,17년 ~ 현재,20260319,202603191855
11509,볼보,XC60,XC60 2세대,D5 모멘텀,,17년 ~ 현재,20260319,202603191855
11510,볼보,XC60,XC60 2세대,D5 인스크립션,,17년 ~ 현재,20260319,202603191855
11822,혼다,델솔,델솔,S,,92년 ~ 98년,20260319,202603191855
11823,혼다,델솔,델솔,Si,,92년 ~ 98년,20260319,202603191855
11824,혼다,델솔,델솔,VTEC,,92년 ~ 98년,20260319,202603191855
11511,볼보,XC60,XC60,D3,1세대 (08년~17년),09년 ~ 17년,20260319,202603191855
11512,볼보,XC60,XC60,D4,1세대 (12년~17년),09년 ~ 17년,20260319,202603191855
11513,볼보,XC60,XC60,D5 AWD,1세대 (08년~17년),09년 ~ 17년,20260319,202603191855
11514,볼보,XC60,XC60,D5 AWD 인스크립션,1세대 (08년~17년),09년 ~ 17년,20260319,202603191855
11515,볼보,XC60,XC60,D5 R-디자인 AWD,1세대 (10년~17년),09년 ~ 17년,20260319,202603191855
11516,볼보,XC60,XC60,3.2,1세대 (08년~17년),09년 ~ 17년,20260319,202603191855
11517,볼보,XC60,XC60,T6,1세대 (08년~17년),09년 ~ 17년,20260319,202603191855
11518,볼보,XC60,XC60,T6 R-디자인,1세대 (08년~17년),09년 ~ 17년,20260319,202603191855
11825,혼다,라이프,라이프,0.6,,71년 ~ 14년,20260319,202603191855
11519,볼보,XC70,XC70,2.4T,1세대 (97년~00년),97년 ~ 16년,20260319,202603191855
11520,볼보,XC70,XC70,2.4T,2세대 (00년~07년),97년 ~ 16년,20260319,202603191855
11521,볼보,XC70,XC70,2.5T,2세대 (00년~07년),97년 ~ 16년,20260319,202603191855
11522,볼보,XC70,XC70,2.5T,3세대 (07년~16년),97년 ~ 16년,20260319,202603191855
11523,볼보,XC70,XC70,D4,3세대 (14년~16년),97년 ~ 16년,20260319,202603191855
11524,볼보,XC70,XC70,D5,2세대 (00년~07년),97년 ~ 16년,20260319,202603191855
11525,볼보,XC70,XC70,D5,3세대 (07년~16년),97년 ~ 16년,20260319,202603191855
11526,볼보,XC70,XC70,3.2,3세대 (07년~16년),97년 ~ 16년,20260319,202603191855
11527,볼보,XC70,XC70,T6,3세대 (07년~16년),97년 ~ 16년,20260319,202603191855
